,Axis1,Axis2,Kernel
4834,-47.595257,34.10489,11
4835,-20.966787,-3.109387,5
4836,24.126276,-45.061413,0
4837,-54.492973,23.328941,11
4838,-21.102875,18.077793,3
4839,-32.07436,11.403995,3
4840,-33.58194,-21.99318,5
4841,-31.841204,31.965576,11
4842,11.784023,-25.395931,5
4843,11.99542,-41.955395,5
4844,11.678042,-29.945448,5
4845,-46.12508,38.94365,10
4846,35.9511,-53.72872,0
4847,15.223786,-48.016785,0
4848,-14.427088,-3.286406,7
4849,18.86337,-43.54078,0
4850,7.5144167,-12.4536495,5
4851,-39.39878,22.565384,11
4852,9.556946,39.798756,14
4853,7.2753534,-3.3206537,5
4854,-24.778769,45.63325,14
4855,25.40282,-34.39678,5
4856,-31.964422,2.5596156,3
4857,25.835463,-48.031948,0
4858,-2.5749536,-1.2302514,5
4859,25.267506,22.602312,13
4860,-35.834007,44.604504,11
4861,-36.78864,43.66111,11
4862,37.875675,12.257205,12
4863,-20.49913,-28.07571,9
4864,-0.12282584,46.944798,14
4865,-8.330266,47.580074,11
4866,-57.079163,8.802498,10
4867,30.596596,-45.11461,0
4868,13.883119,-12.273996,8
4869,9.256576,4.5267606,5
4870,28.56052,21.999907,13
4871,6.601716,-6.4432063,1
4872,-33.328266,12.5613,3
4873,44.60881,-53.007866,5
4874,-30.689957,6.8304157,5
4875,39.8721,0.4391752,11
4876,-16.418486,7.873158,11
4877,-43.497486,9.494121,3
4878,12.715109,7.174126,13
4879,9.3659315,19.197535,5
4880,-26.216818,1.1580894,3
4881,-15.126462,-5.0380125,7
4882,13.48325,39.51673,14
4883,-3.7137082,-1.6029874,5
4884,6.7092023,17.858126,5
4885,4.8545666,14.347381,5
4886,-11.879606,28.371723,14
4887,42.518936,-37.709057,0
4888,8.490721,-0.03892006,5
4889,-5.3655643,5.779433,6
4890,28.5128,6.6914606,13
4891,48.336483,8.236102,3
4892,2.3650303,41.13235,10
4893,-27.419086,58.30576,14
4894,21.441221,31.941563,1
4895,1.6424094,4.9899554,5
4896,-30.958973,45.409523,11
4897,-14.159852,-21.476748,9
4898,16.543312,2.7116752,1
4899,-30.752357,27.511866,11
4900,20.03444,-22.671677,8
4901,-32.61385,31.486435,11
4902,-0.86782426,43.411327,3
4903,1.9887167,-0.69005835,5
4904,-60.27148,18.1767,5
4905,-15.888758,-2.9085848,7
4906,-5.7545547,-21.28705,8
4907,21.825308,-45.496883,0
4908,-16.04988,52.645054,14
4909,-24.753525,50.388252,5
4910,-23.441336,-4.0282083,3
4911,36.5406,2.5997336,12
4912,-27.678093,-7.343001,3
4913,1.8642642,-0.471752,13
4914,42.7497,-10.339658,12
4915,-38.026115,29.257053,11
4916,23.825539,36.03297,9
4917,31.399736,-40.20299,0
4918,-9.146269,-3.555655,7
4919,-53.90345,8.190377,10
4920,13.519593,39.354774,5
4921,35.170513,-17.561956,1
4922,-14.0483885,11.4621315,11
4923,-20.01776,38.33467,10
4924,13.372267,-24.78959,5
4925,-48.97693,3.6089056,10
4926,-0.53743714,4.135886,6
4927,-29.134258,-12.357526,10
4928,8.816304,-44.792305,8
4929,-42.795933,-3.0514057,10
4930,-54.912277,3.8140578,10
4931,-16.884953,-43.64504,5
4932,-51.24625,5.4467807,10
4933,-20.085268,-31.067732,9
4934,-3.0663307,63.692375,13
4935,22.791582,-14.744537,8
4936,22.812246,18.466751,13
4937,2.1740377,-47.557625,4
4938,24.150263,-43.423965,5
4939,21.901001,-7.529808,12
4940,47.545246,-23.152065,5
4941,-11.724484,4.4994183,9
4942,-19.52349,12.431505,11
4943,8.007012,-53.264412,0
4944,-6.508306,49.591625,2
4945,7.0607257,4.8652425,5
4946,18.417961,-31.486185,8
4947,-23.713247,35.80524,3
4948,38.39943,-1.6136343,12
4949,21.324608,35.05475,14
4950,-13.164045,-20.134928,9
4951,-6.2951236,-2.9560702,5
4952,-2.6714334,57.914917,2
4953,18.408329,5.832883,1
4954,48.723034,-28.18392,5
4955,-8.342869,29.137754,3
4956,9.437441,14.547834,5
4957,20.5264,-25.13052,0
4958,48.056763,-33.907143,5
4959,-0.8909127,31.945835,3
4960,-56.662045,2.3843052,10
4961,40.86314,10.970675,12
4962,42.868298,-53.643505,5
4963,6.8441453,29.278784,1
4964,-16.131958,-40.793804,1
4965,-5.1339355,20.461245,11
4966,26.030128,19.529322,13
4967,-11.369859,-43.188488,4
4968,-37.57054,33.34407,11
4969,-35.71547,10.570069,3
4970,47.03838,0.116700694,12
4971,-17.6337,14.900863,11
4972,22.255287,-24.118141,0
4973,-31.399511,-21.796906,5
4974,-2.8112822,58.781418,2
4975,-5.9741063,48.066025,3
4976,7.52592,15.017001,5
4977,48.628845,-26.1439,5
4978,10.839089,30.316896,14
4979,-28.307281,57.37037,14
4980,-28.937874,60.267593,14
4981,-28.020798,28.57132,11
4982,-7.5132427,15.92708,11
4983,-48.450825,21.437822,5
4984,10.884358,4.002221,1
4985,29.885025,19.07401,13
4986,-9.911162,-22.485905,9
4987,-32.318153,33.76345,11
4988,15.100401,-5.2403374,12
4989,-24.40581,28.105228,11
4990,-2.5116537,5.5577774,6
4991,11.888136,17.144844,5
4992,-48.274242,0.7010614,10
4993,19.451513,-40.49716,8
4994,-25.922527,60.9597,14
4995,-20.217453,0.4205215,3
4996,30.426481,25.106176,13
4997,15.646803,-13.769107,8
4998,-2.4933517,-44.647987,4
4999,-11.287537,-3.4128122,7
5000,-40.578045,4.6576095,3
5001,12.202177,-38.175877,8
5002,39.704338,5.5755873,12
5003,14.075496,-33.575836,8
5004,-20.91806,-30.504042,9
5005,10.750001,12.557171,5
5006,1.2761031,35.142212,5
5007,-52.12374,6.731098,10
5008,5.0802674,14.27403,7
5009,-8.560721,13.202168,11
5010,-30.078186,36.51304,11
5011,45.17867,-36.241936,5
5012,-0.7397434,-28.587095,8
5013,10.326131,3.7710326,5
5014,-4.946291,-46.30603,4
5015,-10.869398,35.112328,3
5016,35.823017,0.32354268,12
5017,32.248158,-33.197083,1
5018,15.378681,10.083892,5
5019,23.105885,-27.39561,8
5020,-16.15206,52.55038,14
5021,-21.421396,-31.666405,9
5022,9.535694,-34.918148,5
5023,-4.175316,1.5665492,3
5024,-45.377377,23.155426,11
5025,-34.373924,32.14137,11
5026,-33.090504,25.673313,3
5027,12.766257,44.37288,11
5028,-35.42041,46.745808,14
5029,-1.4780505,-35.76459,8
5030,36.28668,-25.913578,5
5031,0.3230499,48.17224,5
5032,19.402025,-24.508091,5
5033,6.103599,30.935287,1
5034,-43.484604,16.851728,11
5035,-4.2588267,-5.26828,14
5036,7.108712,9.449777,5
5037,-36.50783,-3.570315,13
5038,11.687328,37.254795,14
5039,-36.101414,3.2301257,3
5040,-18.647902,-25.923914,9
5041,4.330035,-50.437637,4
5042,26.197319,-22.996534,0
5043,-0.6498069,52.38153,5
5044,19.374819,-40.63841,8
5045,42.670036,-38.79298,0
5046,23.148726,-27.710262,10
5047,11.293821,12.732169,5
5048,-26.231739,1.1144085,3
5049,-38.037888,11.601106,5
5050,31.629492,-10.289503,8
5051,26.60794,-28.360802,0
5052,17.424896,-30.173635,8
5053,-23.950247,36.088394,11
5054,-20.558395,51.878937,5
5055,15.904988,-45.621952,4
5056,-23.47691,36.323433,3
5057,22.19445,38.13048,14
5058,-0.11997308,15.041703,14
5059,40.07449,-31.495247,0
5060,36.578144,-0.9960493,12
5061,42.155384,-53.072514,0
5062,-13.296273,8.349634,3
5063,31.801298,-41.92492,0
5064,-12.879732,-21.50429,9
5065,23.91433,37.274937,9
5066,-2.3062723,-7.645999,3
5067,-23.283804,-9.470144,14
5068,21.41413,35.237705,14
5069,-13.068703,-2.111193,7
5070,32.95118,-44.26739,0
5071,-4.659718,-40.865494,4
5072,16.57853,30.905403,14
5073,36.170242,-24.010132,5
5074,42.868057,10.679243,8
5075,-0.014167399,-27.020266,8
5076,-13.599425,-4.427243,7
5077,-42.265205,37.168327,11
5078,0.025575828,-40.55035,4
5079,17.112041,33.492157,13
5080,-11.454261,-29.145514,8
5081,18.737986,-43.433407,0
5082,22.881777,-48.950367,0
5083,21.601068,-10.7784395,8
5084,0.5685106,25.634804,5
5085,0.66589427,5.518334,6
5086,-12.056234,29.016047,3
5087,31.4971,-7.0045705,5
5088,7.7787795,-3.0489364,1
5089,-26.323854,-9.113599,7
5090,-15.009621,40.448708,3
5091,-17.36258,37.109856,11
5092,36.240074,-37.88762,0
5093,-29.580368,1.0045539,3
5094,-11.85019,35.017506,11
5095,32.879734,-35.213047,0
5096,-11.139983,33.842815,3
5097,-20.836973,7.0654044,3
5098,41.912426,-29.781786,5
5099,38.028072,-3.525892,12
5100,7.95322,13.979612,5
5101,-45.75931,15.883503,3
5102,32.790897,-36.272755,0
5103,28.112835,-37.069534,0
5104,-19.880102,-30.325434,9
5105,6.391284,5.616188,5
5106,-2.792067,3.6161344,6
5107,-24.948896,0.30580056,3
5108,-1.2175586,-43.448036,4
5109,9.324749,-34.15579,5
5110,16.54238,-54.87871,5
5111,20.610788,-44.034588,0
5112,-28.703016,27.095388,7
5113,-42.637157,-3.1648052,5
5114,-33.469257,19.716991,11
5115,34.846302,-38.682457,0
5116,-55.868835,26.758226,11
5117,10.993862,19.87741,5
5118,-6.9550776,31.509706,11
5119,6.5852685,29.419153,1
5120,34.87399,-17.847359,8
5121,-13.582697,-21.149729,9
5122,34.865173,-13.181891,8
5123,-34.564304,46.05457,11
5124,12.507004,-39.005543,8
5125,-2.2134442,-2.6691926,5
5126,-2.3632293,5.5903063,6
5127,-27.326042,-9.710375,10
5128,-21.101639,-34.473164,5
5129,19.033833,16.242142,5
5130,-50.80963,33.765274,11
5131,-5.2808948,-14.112499,1
5132,10.019023,10.639997,5
5133,-42.448402,16.009264,11
5134,3.1696308,50.834793,5
5135,14.117977,-4.906803,5
5136,9.6763735,-26.214443,5
5137,-0.30887145,-41.45485,4
5138,-21.435898,-33.784832,9
5139,-40.51126,4.485155,8
5140,-2.7796922,31.42805,14
5141,-1.8154932,39.795197,11
5142,-18.417757,22.495703,3
5143,29.785677,7.244791,13
5144,12.315026,32.461636,1
5145,-31.39702,54.17354,11
5146,0.8183871,45.84525,5
5147,24.125963,20.062624,13
5148,40.077854,-10.928024,12
5149,24.073847,35.841125,1
5150,0.96964246,57.636776,2
5151,-54.122578,14.475626,10
5152,10.740564,-10.2644615,8
5153,-34.270046,42.350666,1
5154,12.517787,-46.944275,0
5155,40.01632,-45.99917,0
5156,45.31221,-19.386923,5
5157,40.277634,-6.1839643,12
5158,-2.3494773,42.623714,5
5159,-11.838588,27.53285,3
5160,36.536438,-35.866314,0
5161,23.963867,-36.940685,0
5162,31.562641,-35.11303,0
5163,-41.70905,34.64461,11
5164,16.368141,2.4800026,1
5165,-13.633064,-23.515337,9
5166,-14.384006,36.87952,14
5167,27.555809,25.295668,13
5168,39.408077,-0.644475,3
5169,29.348896,-45.195168,0
5170,-45.25459,16.733368,3
5171,6.504047,16.744524,5
5172,11.559754,3.4876418,1
5173,-26.271452,13.986249,3
5174,15.261388,-48.145588,0
5175,-2.051986,-28.546478,8
5176,37.663704,-40.33017,0
5177,8.24758,15.288823,5
5178,-4.406815,48.061073,5
5179,-45.320583,-14.84784,5
5180,44.931976,4.538906,12
5181,22.583908,35.754574,1
5182,-20.02424,17.513529,3
5183,-2.0315595,-54.41376,5
5184,3.9047892,-20.769676,5
5185,-0.51197106,5.334963,6
5186,-38.934235,5.5655365,3
5187,-33.31033,37.847153,11
5188,-20.621859,19.057272,11
5189,-54.616302,2.3281295,10
5190,-35.636322,-1.1476785,3
5191,-4.165973,10.979043,3
5192,13.521222,-54.207798,5
5193,-16.808584,10.983174,3
5194,-2.4951792,8.576484,6
5195,-3.5706084,64.95915,14
5196,39.63226,-33.585575,0
5197,13.498874,-51.78293,0
5198,-23.243496,-21.429155,11
5199,-31.762182,-5.2694244,3
5200,-15.765248,2.4231513,7
5201,5.867154,-32.501312,8
5202,-15.05561,-19.88302,9
5203,34.129147,-12.244227,8
5204,26.886627,-4.083837,12
5205,-51.849052,15.52004,10
5206,25.858263,-22.689524,9
5207,25.59709,-46.48282,0
5208,35.509026,-14.571782,1
5209,-45.53151,19.836603,11
5210,-7.62972,-41.18589,8
5211,-35.31523,46.269634,14
5212,-36.672707,11.232644,3
5213,-0.44094405,-28.774876,8
5214,-20.346807,-30.353134,9
5215,21.66428,-34.6119,0
5216,21.63951,-36.554108,8
5217,-40.848766,4.3360147,5
5218,37.434086,-12.550101,12
5219,-0.9193476,-6.758727,3
5220,-20.683306,-7.3339267,5
5221,4.7069163,30.195,1
5222,-25.367325,8.647121,3
5223,-32.016373,7.3531456,3
5224,33.12662,-22.569616,0
5225,18.234537,-7.6793585,8
5226,-37.520287,33.319244,11
5227,48.05403,-33.70374,5
5228,47.140812,7.8712387,12
5229,-22.070896,9.518331,3
5230,-12.454901,-6.7108235,7
5231,-12.586246,35.844376,11
5232,10.288531,3.7640162,5
5233,-29.136915,-11.272481,5
5234,11.548174,15.74268,5
5235,3.161972,40.94716,1
5236,-7.5846796,30.993238,3
5237,17.943645,-37.08736,0
5238,27.065426,-14.4220705,8
5239,-0.88384813,-9.151037,3
5240,-34.679024,26.687922,11
5241,11.647877,-42.892914,5
5242,13.680554,-37.420177,8
5243,4.188176,51.297676,11
5244,20.206161,-43.463654,0
5245,21.872429,33.950947,1
5246,-1.2900422,-20.39353,8
5247,32.10473,-45.796074,0
5248,-26.327677,19.93575,3
5249,38.103725,-2.00349,12
5250,16.390842,2.3936095,1
5251,46.227592,-6.83595,5
5252,-21.255825,-27.846321,9
5253,-45.02975,38.409195,11
5254,31.826908,-7.363111,5
5255,10.118711,-34.757874,5
5256,43.337936,-2.4113903,12
5257,-4.0111947,64.8117,14
5258,-31.032074,14.663146,3
5259,-3.6765893,-45.66003,4
5260,-3.7220917,64.647896,14
5261,2.798717,-49.121887,4
5262,35.707916,-36.504066,0
5263,2.7046509,-42.288116,8
5264,40.75052,-11.99009,12
5265,-28.229475,-12.07566,11
5266,30.40024,-18.66414,5
5267,38.495758,10.769958,12
5268,-10.0896635,-13.643986,5
5269,14.835629,18.01087,5
5270,27.308256,8.689701,13
5271,-37.996536,27.187704,11
5272,-11.864333,45.27738,14
5273,41.58721,13.030898,13
5274,-22.271921,45.054424,14
5275,16.221869,34.894962,14
5276,-28.276955,44.804337,14
5277,-11.669634,36.899998,14
5278,38.810074,-30.52348,5
5279,-34.519135,28.917538,11
5280,5.3081574,-30.008358,8
5281,-8.270045,2.5368688,5
5282,-2.5680392,57.047745,2
5283,-2.8490825,6.1371527,6
5284,-42.803673,37.391388,11
5285,43.853798,2.3400834,12
5286,-7.1874137,-2.7359958,7
5287,-16.56137,-23.166489,9
5288,31.711288,23.082388,13
5289,40.90189,-17.008142,0
5290,1.9908752,-4.648871,1
5291,32.272823,2.9867496,12
5292,-18.481863,-33.865868,9
5293,29.308685,9.100462,5
5294,-28.143831,9.468064,3
5295,10.519632,-27.771797,5
5296,-15.231365,40.244583,3
5297,-5.181042,-47.532593,4
5298,-55.817818,26.710459,11
5299,-11.341274,43.815723,14
5300,-43.106567,37.327618,11
5301,32.453556,2.272079,12
5302,-32.522015,31.93566,11
5303,13.785731,-33.192234,0
5304,-15.224328,-22.993406,9
5305,2.6251535,41.258667,5
5306,34.49271,6.311519,12
5307,-17.65694,27.575994,3
5308,12.068538,-38.80939,0
5309,35.44258,2.0905428,12
5310,-0.31476185,-30.051468,8
5311,-2.185226,-40.733337,4
5312,2.908611,-45.327473,4
5313,-48.56207,28.774237,10
5314,28.399757,6.209743,13
5315,10.710653,15.2433405,5
5316,24.458681,-2.5864573,12
5317,19.960032,-50.857937,0
5318,-4.0974927,-48.79953,4
5319,10.038064,-12.070432,12
5320,10.401872,-5.9531837,5
5321,47.557125,7.1264997,12
5322,-4.702341,-50.38944,4
5323,28.490944,20.040796,13
5324,11.99426,21.013935,13
5325,32.049217,-36.227703,0
5326,-33.773277,18.38231,11
5327,-7.376543,9.3015175,1
5328,16.539896,-37.83727,8
5329,-11.427783,16.048609,7
5330,8.060616,-18.358786,8
5331,26.392664,-5.7386947,8
5332,0.12042691,5.3463593,6
5333,19.901768,-30.639658,5
5334,-33.186142,30.841202,11
5335,22.349535,-33.655533,5
5336,-40.72828,0.7742821,5
5337,-53.150124,11.448432,10
5338,23.636253,28.271227,5
5339,-45.67523,42.44032,3
5340,-37.731228,-9.895187,10
5341,26.215662,-23.190475,5
5342,43.18201,-34.54519,5
5343,39.800034,-9.0898695,5
5344,0.083720766,-49.39127,4
5345,16.66692,-10.319555,5
5346,5.8024654,-46.56924,4
5347,-48.770252,28.574095,10
5348,28.92306,19.06258,13
5349,-1.8053666,58.64564,2
5350,-2.6839347,-43.60971,4
5351,19.85572,-30.642958,8
5352,37.63781,-28.944036,5
5353,-54.08984,24.281298,11
5354,4.399773,-3.9760067,5
5355,35.99601,-36.873108,0
5356,3.193263,10.857937,5
5357,-18.36783,25.099907,3
5358,-30.002865,29.5111,11
5359,25.088465,-23.277775,9
5360,2.7723897,-39.7451,4
5361,-5.0893164,48.065445,13
5362,36.733963,-18.668768,1
5363,17.80414,1.0187298,5
5364,12.525753,-14.297371,8
5365,38.268887,-16.527433,1
5366,-3.1502628,34.559727,14
5367,39.806877,5.382774,12
5368,-4.0537105,-23.630836,8
5369,-21.167265,29.279816,3
5370,-24.774765,-33.260807,1
5371,-8.5912695,18.074806,1
5372,-8.86161,2.505223,7
5373,-17.353676,44.186176,3
5374,34.010334,-8.792214,1
5375,-15.586422,28.946987,3
5376,37.90243,0.98184615,12
5377,-56.220768,9.753073,10
5378,-7.0550675,40.65973,11
5379,29.088573,-27.586264,8
5380,-55.40576,6.8765345,10
5381,35.61298,-20.284786,5
5382,-42.38739,34.18097,11
5383,-33.19026,38.056446,11
5384,13.18215,-51.26069,5
5385,-38.503803,33.99631,11
5386,26.078327,15.651233,13
5387,-45.222195,16.484596,3
5388,-25.949646,15.62842,3
5389,27.553354,-14.83457,3
5390,32.057575,13.32614,13
5391,3.0174208,34.41142,14
5392,39.71647,-16.144293,0
5393,1.6697675,-44.588737,4
5394,11.28016,-6.065602,1
5395,-12.387934,-3.3892205,7
5396,6.675323,-2.0491223,5
5397,4.407289,-57.156403,8
5398,12.477506,-26.689905,5
5399,-3.2041876,64.56109,14
5400,-23.71917,35.182648,11
5401,38.600647,-2.9181511,12
5402,-20.869774,10.901529,3
5403,0.4829782,-47.51966,4
5404,-0.162495,1.3013676,6
5405,48.96714,1.4883112,5
5406,-14.399956,23.156319,11
5407,-1.7834786,23.424326,3
5408,41.726322,-9.7284355,12
5409,44.860554,-29.877163,5
5410,30.767982,-37.266895,0
5411,40.40574,-41.78021,0
5412,26.784416,-33.844513,0
5413,46.248695,-6.7659097,8
5414,-36.165684,16.676697,8
5415,19.570854,45.185802,8
5416,45.033794,3.3634255,12
5417,14.428183,-25.035492,5
5418,-4.9603434,-24.965475,8
5419,14.313456,26.921959,14
5420,-7.446574,39.64475,3
5421,4.5789766,4.977126,1
5422,4.57504,45.263557,14
5423,-24.302328,12.829181,3
5424,-41.744865,-5.075543,5
5425,39.122223,-53.315353,5
5426,-20.826426,26.726698,3
5427,42.95867,-11.4218,5
5428,6.4349136,-36.527733,5
5429,-29.030416,57.25008,14
5430,44.61985,-31.21306,5
5431,31.385933,-49.7211,0
5432,-18.314661,1.4420851,11
5433,-19.75922,-30.025694,9
5434,-49.602455,13.065582,10
5435,-24.809305,47.16777,11
5436,-19.638897,25.305168,3
5437,-9.836484,-33.721157,5
5438,-13.089229,-3.7396154,7
5439,38.585606,-36.033222,0
5440,11.11806,-19.107994,8
5441,15.735903,-47.677505,0
5442,-0.55158514,20.683363,5
5443,2.9842575,50.369053,5
5444,28.081184,-10.371087,12
5445,8.003426,-53.966526,8
5446,-45.79423,39.02264,11
5447,-0.60380495,9.539812,6
5448,-19.04689,-30.152342,9
5449,31.417723,-41.517075,0
5450,36.112244,-14.754993,1
5451,47.553238,-23.168549,5
5452,-1.5759709,9.000397,6
5453,-3.2907114,4.659608,6
5454,18.624342,-15.095466,8
5455,28.188847,-55.57775,0
5456,-3.8679023,-1.300694,7
5457,-51.032684,21.585966,5
5458,-21.306383,-32.416584,9
5459,8.353403,9.523272,5
5460,15.191775,-9.652359,8
5461,-16.22004,52.602036,14
5462,9.988186,34.55967,14
5463,-17.091288,8.449377,3
5464,15.5809,-33.000866,8
5465,26.98993,-10.740087,8
5466,-33.496937,18.834698,3
5467,17.089495,-48.806133,0
5468,-8.428775,21.337181,13
5469,39.576305,0.25364766,10
5470,12.735374,36.477367,14
5471,7.8618774,29.335941,14
5472,-8.970319,33.166058,3
5473,21.140688,-47.94736,0
5474,-50.89461,26.93007,10
5475,27.264639,-42.33593,0
5476,40.035915,21.178793,13
5477,41.230194,4.826162,12
5478,7.392509,10.862891,5
5479,-35.780922,43.76387,11
5480,-5.8361335,-20.36383,8
5481,-3.1275628,-50.001785,4
5482,40.180637,21.236656,5
5483,-45.283527,35.21584,5
5484,-35.93986,5.531443,3
5485,16.410995,-18.918873,8
5486,16.70942,-16.891277,8
5487,-40.378735,8.607198,11
5488,-26.447206,10.333562,3
5489,0.72459,-44.919334,4
5490,14.053533,38.380672,14
5491,-43.36902,-6.4409385,5
5492,20.219156,-43.41409,0
5493,-0.4403875,33.948105,14
5494,7.4956923,5.135601,13
5495,35.4221,-10.699062,12
5496,-18.77692,-28.082138,9
5497,-9.087424,8.634069,11
5498,-0.060762864,49.04012,1
5499,37.381966,-36.502098,5
5500,20.549658,-10.343248,8
5501,18.863522,5.5264063,1
5502,19.118702,-52.014698,0
5503,-35.280655,35.426292,11
5504,-11.380469,8.46336,11
5505,-32.799152,39.97222,14
5506,-23.038342,29.942286,11
5507,6.2258043,20.429665,5
5508,-5.2840786,-11.202179,5
5509,-16.414083,-22.964916,9
5510,26.417208,-38.28785,0
5511,-13.034781,32.44637,3
5512,39.09964,-3.4735122,12
5513,-32.462814,-4.709697,1
5514,40.912567,1.71076,12
5515,37.96794,11.274035,12
5516,-28.699274,-3.3947792,3
5517,3.157945,-38.619854,5
5518,26.540785,-41.457333,5
5519,8.9938345,27.666906,1
5520,21.029749,-17.46214,8
5521,-15.613824,-2.9886918,7
5522,20.07508,-36.283314,8
5523,33.690308,-33.277927,1
5524,-41.932472,26.46238,11
5525,-6.966017,13.091485,5
5526,21.207462,-48.722954,5
5527,10.684725,-51.346107,4
5528,-26.429289,56.560143,14
5529,29.03711,-3.1013546,12
5530,49.085705,-1.3151745,5
5531,-28.937222,9.63056,3
5532,18.432407,-10.534454,8
5533,-32.261555,-18.432325,3
5534,43.840355,-27.265442,5
5535,9.612454,10.37361,5
5536,8.564441,2.4825883,11
5537,2.2125828,25.46035,14
5538,-1.7366776,48.97089,3
5539,-7.56656,-23.237394,9
5540,3.4749951,-49.85088,4
5541,25.187805,-30.6698,5
5542,30.684818,-32.587017,1
5543,-37.360584,13.496302,3
